%time,field.header.seq,field.header.stamp,field.header.frame_id
12418204000000,2300,12418204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12418404000000,2301,12418404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12418604000000,2302,12418604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12418804000000,2303,12418804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12419004000000,2304,12419004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12419204000000,2305,12419204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12419405000000,2306,12419405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12419604000000,2307,12419604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12419804000000,2308,12419804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12420004000000,2309,12420004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12420204000000,2310,12420204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12420404000000,2311,12420404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12420604000000,2312,12420604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12420804000000,2313,12420804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12421004000000,2314,12421004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12421204000000,2315,12421204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12421404000000,2316,12421404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12421605000000,2317,12421605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12421804000000,2318,12421804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12422004000000,2319,12422004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12422204000000,2320,12422204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12422404000000,2321,12422404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12422604000000,2322,12422604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12422804000000,2323,12422804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12423004000000,2324,12423004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12423204000000,2325,12423204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12423404000000,2326,12423404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12423605000000,2327,12423605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12423804000000,2328,12423804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12424004000000,2329,12424004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12424204000000,2330,12424204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12424404000000,2331,12424404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12424604000000,2332,12424604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12424804000000,2333,12424804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12425004000000,2334,12425004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12425204000000,2335,12425204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12425404000000,2336,12425404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12425604000000,2337,12425604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12425805000000,2338,12425805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12426004000000,2339,12426004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12426204000000,2340,12426204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12426404000000,2341,12426404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12426604000000,2342,12426604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12426804000000,2343,12426804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12427004000000,2344,12427004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12427204000000,2345,12427204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12427404000000,2346,12427404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12427604000000,2347,12427604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12427804000000,2348,12427804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12428004000000,2349,12428004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12428204000000,2350,12428204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12428404000000,2351,12428404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12428604000000,2352,12428604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12428804000000,2353,12428804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12429004000000,2354,12429004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12429204000000,2355,12429204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12429404000000,2356,12429404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12429604000000,2357,12429604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12429804000000,2358,12429804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12430004000000,2359,12430004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12430204000000,2360,12430204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12430404000000,2361,12430404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12430604000000,2362,12430604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12430804000000,2363,12430804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
